Original File Name,New File Name,Original Path,New Path,Project Name,Year
IMG_8074.JPG,2023_SG_Andry_Street_image17of22.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2023 SG Andry Street/2023 SG Andry Street_gallery/IMG_8074.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2023 SG Andry Street/2023 SG Andry Street_gallery/2023_SG_Andry_Street_image17of22.png,SG Andry Street,2023
IMG_8083.JPG,2023_SG_Andry_Street_image18of22.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2023 SG Andry Street/2023 SG Andry Street_gallery/IMG_8083.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2023 SG Andry Street/2023 SG Andry Street_gallery/2023_SG_Andry_Street_image18of22.png,SG Andry Street,2023
IMG_9063.JPG,2023_SG_Andry_Street_image19of22.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2023 SG Andry Street/2023 SG Andry Street_gallery/IMG_9063.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2023 SG Andry Street/2023 SG Andry Street_gallery/2023_SG_Andry_Street_image19of22.png,SG Andry Street,2023
IMG_9329.JPG,2023_SG_Andry_Street_image20of22.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2023 SG Andry Street/2023 SG Andry Street_gallery/IMG_9329.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2023 SG Andry Street/2023 SG Andry Street_gallery/2023_SG_Andry_Street_image20of22.png,SG Andry Street,2023
IMG_9616.JPG,2023_SG_Andry_Street_image21of22.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2023 SG Andry Street/2023 SG Andry Street_gallery/IMG_9616.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2023 SG Andry Street/2023 SG Andry Street_gallery/2023_SG_Andry_Street_image21of22.png,SG Andry Street,2023
SolitaryGardens-84.jpeg,2023_SG_Andry_Street_image22of22.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2023 SG Andry Street/2023 SG Andry Street_gallery/SolitaryGardens-84.jpeg,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2023 SG Andry Street/2023 SG Andry Street_gallery/2023_SG_Andry_Street_image22of22.png,SG Andry Street,2023
73816274491__4C4AB7E2-142B-47B0-BC32-26A38FBA4A0F.jpeg,2024_SG_Andry_Street_image01of24.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG Andry Street/2024 SG Andry Street_gallery/73816274491__4C4AB7E2-142B-47B0-BC32-26A38FBA4A0F.jpeg,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG Andry Street/2024 SG Andry Street_gallery/2024_SG_Andry_Street_image01of24.png,SG Andry Street,2024
IMG_3450.JPG,2024_SG_Andry_Street_image02of24.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG Andry Street/2024 SG Andry Street_gallery/IMG_3450.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG Andry Street/2024 SG Andry Street_gallery/2024_SG_Andry_Street_image02of24.png,SG Andry Street,2024
IMG_3452.JPG,2024_SG_Andry_Street_image03of24.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG Andry Street/2024 SG Andry Street_gallery/IMG_3452.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG Andry Street/2024 SG Andry Street_gallery/2024_SG_Andry_Street_image03of24.png,SG Andry Street,2024
IMG_3555.JPG,2024_SG_Andry_Street_image04of24.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG Andry Street/2024 SG Andry Street_gallery/IMG_3555.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG Andry Street/2024 SG Andry Street_gallery/2024_SG_Andry_Street_image04of24.png,SG Andry Street,2024
IMG_3559.JPG,2024_SG_Andry_Street_image05of24.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG Andry Street/2024 SG Andry Street_gallery/IMG_3559.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG Andry Street/2024 SG Andry Street_gallery/2024_SG_Andry_Street_image05of24.png,SG Andry Street,2024
IMG_4049.JPG,2024_SG_Andry_Street_image06of24.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG Andry Street/2024 SG Andry Street_gallery/IMG_4049.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG Andry Street/2024 SG Andry Street_gallery/2024_SG_Andry_Street_image06of24.png,SG Andry Street,2024
IMG_4064.JPG,2024_SG_Andry_Street_image07of24.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG Andry Street/2024 SG Andry Street_gallery/IMG_4064.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG Andry Street/2024 SG Andry Street_gallery/2024_SG_Andry_Street_image07of24.png,SG Andry Street,2024
IMG_6391.JPG,2024_SG_Andry_Street_image08of24.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG Andry Street/2024 SG Andry Street_gallery/IMG_6391.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG Andry Street/2024 SG Andry Street_gallery/2024_SG_Andry_Street_image08of24.png,SG Andry Street,2024
IMG_6399.JPG,2024_SG_Andry_Street_image09of24.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG Andry Street/2024 SG Andry Street_gallery/IMG_6399.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG Andry Street/2024 SG Andry Street_gallery/2024_SG_Andry_Street_image09of24.png,SG Andry Street,2024
IMG_6403.JPG,2024_SG_Andry_Street_image10of24.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG Andry Street/2024 SG Andry Street_gallery/IMG_6403.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG Andry Street/2024 SG Andry Street_gallery/2024_SG_Andry_Street_image10of24.png,SG Andry Street,2024
IMG_7601.JPG,2024_SG_Andry_Street_image11of24.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG Andry Street/2024 SG Andry Street_gallery/IMG_7601.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG Andry Street/2024 SG Andry Street_gallery/2024_SG_Andry_Street_image11of24.png,SG Andry Street,2024
IMG_7611.JPG,2024_SG_Andry_Street_image12of24.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG Andry Street/2024 SG Andry Street_gallery/IMG_7611.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG Andry Street/2024 SG Andry Street_gallery/2024_SG_Andry_Street_image12of24.png,SG Andry Street,2024
IMG_7762.JPG,2024_SG_Andry_Street_image13of24.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG Andry Street/2024 SG Andry Street_gallery/IMG_7762.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG Andry Street/2024 SG Andry Street_gallery/2024_SG_Andry_Street_image13of24.png,SG Andry Street,2024
IMG_7893.jpg,2024_SG_Andry_Street_image14of24.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG Andry Street/2024 SG Andry Street_gallery/IMG_7893.jpg,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG Andry Street/2024 SG Andry Street_gallery/2024_SG_Andry_Street_image14of24.png,SG Andry Street,2024
IMG_7895.JPG,2024_SG_Andry_Street_image15of24.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG Andry Street/2024 SG Andry Street_gallery/IMG_7895.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG Andry Street/2024 SG Andry Street_gallery/2024_SG_Andry_Street_image15of24.png,SG Andry Street,2024
IMG_8305.JPG,2024_SG_Andry_Street_image16of24.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG Andry Street/2024 SG Andry Street_gallery/IMG_8305.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG Andry Street/2024 SG Andry Street_gallery/2024_SG_Andry_Street_image16of24.png,SG Andry Street,2024
IMG_8311.JPG,2024_SG_Andry_Street_image17of24.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG Andry Street/2024 SG Andry Street_gallery/IMG_8311.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG Andry Street/2024 SG Andry Street_gallery/2024_SG_Andry_Street_image17of24.png,SG Andry Street,2024
IMG_8313.JPG,2024_SG_Andry_Street_image18of24.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG Andry Street/2024 SG Andry Street_gallery/IMG_8313.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG Andry Street/2024 SG Andry Street_gallery/2024_SG_Andry_Street_image18of24.png,SG Andry Street,2024
IMG_8450.JPG,2024_SG_Andry_Street_image19of24.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG Andry Street/2024 SG Andry Street_gallery/IMG_8450.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG Andry Street/2024 SG Andry Street_gallery/2024_SG_Andry_Street_image19of24.png,SG Andry Street,2024
IMG_8457.JPG,2024_SG_Andry_Street_image20of24.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG Andry Street/2024 SG Andry Street_gallery/IMG_8457.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG Andry Street/2024 SG Andry Street_gallery/2024_SG_Andry_Street_image20of24.png,SG Andry Street,2024
IMG_8503.JPG,2024_SG_Andry_Street_image21of24.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG Andry Street/2024 SG Andry Street_gallery/IMG_8503.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG Andry Street/2024 SG Andry Street_gallery/2024_SG_Andry_Street_image21of24.png,SG Andry Street,2024
IMG_8827.JPG,2024_SG_Andry_Street_image22of24.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG Andry Street/2024 SG Andry Street_gallery/IMG_8827.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG Andry Street/2024 SG Andry Street_gallery/2024_SG_Andry_Street_image22of24.png,SG Andry Street,2024
IMG_9623.JPG,2024_SG_Andry_Street_image23of24.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG Andry Street/2024 SG Andry Street_gallery/IMG_9623.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG Andry Street/2024 SG Andry Street_gallery/2024_SG_Andry_Street_image23of24.png,SG Andry Street,2024
IMG_9768.JPG,2024_SG_Andry_Street_image24of24.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG Andry Street/2024 SG Andry Street_gallery/IMG_9768.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG Andry Street/2024 SG Andry Street_gallery/2024_SG_Andry_Street_image24of24.png,SG Andry Street,2024
IMG_1905.JPG,2024_SG_St_Charles_image01of15.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG St Charles/2024 SG St Charles_gallery/IMG_1905.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG St Charles/2024 SG St Charles_gallery/2024_SG_St_Charles_image01of15.png,SG St Charles,2024
IMG_1911.JPG,2024_SG_St_Charles_image02of15.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG St Charles/2024 SG St Charles_gallery/IMG_1911.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG St Charles/2024 SG St Charles_gallery/2024_SG_St_Charles_image02of15.png,SG St Charles,2024
IMG_1926.JPG,2024_SG_St_Charles_image03of15.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG St Charles/2024 SG St Charles_gallery/IMG_1926.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG St Charles/2024 SG St Charles_gallery/2024_SG_St_Charles_image03of15.png,SG St Charles,2024
IMG_2181.JPG,2024_SG_St_Charles_image04of15.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG St Charles/2024 SG St Charles_gallery/IMG_2181.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG St Charles/2024 SG St Charles_gallery/2024_SG_St_Charles_image04of15.png,SG St Charles,2024
IMG_2759.JPG,2024_SG_St_Charles_image05of15.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG St Charles/2024 SG St Charles_gallery/IMG_2759.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG St Charles/2024 SG St Charles_gallery/2024_SG_St_Charles_image05of15.png,SG St Charles,2024
IMG_2774.jpg,2024_SG_St_Charles_image06of15.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG St Charles/2024 SG St Charles_gallery/IMG_2774.jpg,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG St Charles/2024 SG St Charles_gallery/2024_SG_St_Charles_image06of15.png,SG St Charles,2024
IMG_2852.JPG,2024_SG_St_Charles_image07of15.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG St Charles/2024 SG St Charles_gallery/IMG_2852.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG St Charles/2024 SG St Charles_gallery/2024_SG_St_Charles_image07of15.png,SG St Charles,2024
IMG_2855.JPG,2024_SG_St_Charles_image08of15.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG St Charles/2024 SG St Charles_gallery/IMG_2855.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG St Charles/2024 SG St Charles_gallery/2024_SG_St_Charles_image08of15.png,SG St Charles,2024
IMG_3307.jpeg,2024_SG_St_Charles_image09of15.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG St Charles/2024 SG St Charles_gallery/IMG_3307.jpeg,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG St Charles/2024 SG St Charles_gallery/2024_SG_St_Charles_image09of15.png,SG St Charles,2024
IMG_4383.jpeg,2024_SG_St_Charles_image10of15.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG St Charles/2024 SG St Charles_gallery/IMG_4383.jpeg,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG St Charles/2024 SG St Charles_gallery/2024_SG_St_Charles_image10of15.png,SG St Charles,2024
IMG_4386.jpeg,2024_SG_St_Charles_image11of15.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG St Charles/2024 SG St Charles_gallery/IMG_4386.jpeg,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG St Charles/2024 SG St Charles_gallery/2024_SG_St_Charles_image11of15.png,SG St Charles,2024
IMG_4388.jpeg,2024_SG_St_Charles_image12of15.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG St Charles/2024 SG St Charles_gallery/IMG_4388.jpeg,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG St Charles/2024 SG St Charles_gallery/2024_SG_St_Charles_image12of15.png,SG St Charles,2024
IMG_4389.jpeg,2024_SG_St_Charles_image13of15.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG St Charles/2024 SG St Charles_gallery/IMG_4389.jpeg,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG St Charles/2024 SG St Charles_gallery/2024_SG_St_Charles_image13of15.png,SG St Charles,2024
IMG_4390.jpeg,2024_SG_St_Charles_image14of15.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG St Charles/2024 SG St Charles_gallery/IMG_4390.jpeg,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG St Charles/2024 SG St Charles_gallery/2024_SG_St_Charles_image14of15.png,SG St Charles,2024
IMG_4391.jpeg,2024_SG_St_Charles_image15of15.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2024 SG St Charles/2024 SG St Charles_gallery/IMG_4391.jpeg,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2024 SG St Charles/2024 SG St Charles_gallery/2024_SG_St_Charles_image15of15.png,SG St Charles,2024
73816274491__4C4AB7E2-142B-47B0-BC32-26A38FBA4A0F.jpeg,2025_SG_Andry_Street_image06of29.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2025 SG Andry Street/2025 SG Andry Street_gallery/73816274491__4C4AB7E2-142B-47B0-BC32-26A38FBA4A0F.jpeg,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2025 SG Andry Street/2025 SG Andry Street_gallery/2025_SG_Andry_Street_image06of29.png,SG Andry Street,2025
IMG_3450.JPG,2025_SG_Andry_Street_image07of29.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2025 SG Andry Street/2025 SG Andry Street_gallery/IMG_3450.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2025 SG Andry Street/2025 SG Andry Street_gallery/2025_SG_Andry_Street_image07of29.png,SG Andry Street,2025
IMG_3452.JPG,2025_SG_Andry_Street_image08of29.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2025 SG Andry Street/2025 SG Andry Street_gallery/IMG_3452.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2025 SG Andry Street/2025 SG Andry Street_gallery/2025_SG_Andry_Street_image08of29.png,SG Andry Street,2025
IMG_3555.JPG,2025_SG_Andry_Street_image09of29.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2025 SG Andry Street/2025 SG Andry Street_gallery/IMG_3555.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2025 SG Andry Street/2025 SG Andry Street_gallery/2025_SG_Andry_Street_image09of29.png,SG Andry Street,2025
IMG_3559.JPG,2025_SG_Andry_Street_image10of29.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2025 SG Andry Street/2025 SG Andry Street_gallery/IMG_3559.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2025 SG Andry Street/2025 SG Andry Street_gallery/2025_SG_Andry_Street_image10of29.png,SG Andry Street,2025
IMG_4049.JPG,2025_SG_Andry_Street_image11of29.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2025 SG Andry Street/2025 SG Andry Street_gallery/IMG_4049.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2025 SG Andry Street/2025 SG Andry Street_gallery/2025_SG_Andry_Street_image11of29.png,SG Andry Street,2025
IMG_4064.JPG,2025_SG_Andry_Street_image12of29.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2025 SG Andry Street/2025 SG Andry Street_gallery/IMG_4064.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2025 SG Andry Street/2025 SG Andry Street_gallery/2025_SG_Andry_Street_image12of29.png,SG Andry Street,2025
IMG_6391.JPG,2025_SG_Andry_Street_image13of29.png,/Volumes/T7 Shield/JACKIESUMELL.COM/NV Solitary Gardens 2014-2024/2025 SG Andry Street/2025 SG Andry Street_gallery/IMG_6391.JPG,/Users/jwgoedert_t2studio/work_hub/jackie_sumell/jackie_sumell_web/jackie_utils/project-folders/2025 SG Andry Street/2025 SG Andry Street_gallery/2025_SG_Andry_Street_image13of29.png,SG Andry Street,2025
